,loss,accuracy
133,2.8791732788085938,0.7857142686843872
134,2.87737774848938,0.7857142686843872
135,2.8733913898468018,0.7857142686843872
136,2.870523452758789,0.7857142686843872
137,2.8684422969818115,0.7857142686843872
138,2.8647749423980713,0.7857142686843872
139,2.8618292808532715,0.7857142686843872
140,2.858621597290039,0.7857142686843872
141,2.8551013469696045,0.7857142686843872
142,2.849940061569214,0.7857142686843872
143,2.8471875190734863,0.7857142686843872
144,2.8432581424713135,0.7857142686843872
145,2.8392183780670166,0.7857142686843872
146,2.835819959640503,0.7857142686843872
147,2.8318450450897217,0.7857142686843872
148,2.827885150909424,0.7857142686843872
149,2.823997735977173,0.7857142686843872
150,2.820312976837158,0.7857142686843872
151,2.8169057369232178,0.7857142686843872
152,2.8136754035949707,0.7857142686843872
153,2.8113486766815186,0.7857142686843872
154,2.8058338165283203,0.7857142686843872
155,2.8035635948181152,0.7857142686843872
156,2.800154209136963,0.7857142686843872
157,2.798492908477783,0.7857142686843872
158,2.794177770614624,0.7857142686843872
159,2.7911298274993896,0.7857142686843872
160,2.78796124458313,0.7857142686843872
161,2.785324811935425,0.7857142686843872
162,2.7820656299591064,0.7857142686843872
163,2.7795755863189697,0.7857142686843872
164,2.775519847869873,0.7857142686843872
165,2.7724533081054688,0.7857142686843872
166,2.76904034614563,0.7857142686843872
167,2.7681949138641357,0.7857142686843872
168,2.764148235321045,0.7857142686843872
169,2.7611358165740967,0.7857142686843872
170,2.757371664047241,0.7857142686843872
171,2.7551796436309814,0.7857142686843872
172,2.752450942993164,0.7857142686843872
173,2.7502028942108154,0.7857142686843872
174,2.7457523345947266,0.7857142686843872
175,2.742889881134033,0.7857142686843872
176,2.740795135498047,0.7857142686843872
177,2.736967086791992,0.7857142686843872
178,2.7347285747528076,0.7857142686843872
179,2.7319469451904297,0.7857142686843872
180,2.7303547859191895,0.7857142686843872
181,2.728039503097534,0.7857142686843872
182,2.7246251106262207,0.7857142686843872
183,2.721019744873047,0.7857142686843872
184,2.7191929817199707,0.7857142686843872
185,2.7158024311065674,0.7857142686843872
186,2.71299147605896,0.7857142686843872
187,2.7095279693603516,0.7857142686843872
188,2.706653356552124,0.7857142686843872
189,2.704105854034424,0.7857142686843872
190,2.7012722492218018,0.7857142686843872
191,2.698279857635498,0.7857142686843872
192,2.696871519088745,0.7857142686843872
193,2.693159580230713,0.7857142686843872
194,2.6899025440216064,0.7857142686843872
195,2.6869146823883057,0.7857142686843872
196,2.6854965686798096,0.7857142686843872
197,2.6818509101867676,0.7857142686843872
198,2.679023265838623,0.7857142686843872
199,2.6776630878448486,0.7857142686843872
200,2.6737987995147705,0.7857142686843872
201,2.6722207069396973,0.7857142686843872
202,2.668628454208374,0.7857142686843872
203,2.6661524772644043,0.7857142686843872
204,2.662944793701172,0.7857142686843872
205,2.6607017517089844,0.7857142686843872
206,2.6576292514801025,0.7857142686843872
207,2.6545002460479736,0.7857142686843872
208,2.653277635574341,0.7857142686843872
209,2.650297164916992,0.7857142686843872
210,2.647230863571167,0.7857142686843872
211,2.644416332244873,0.7857142686843872
212,2.641080379486084,0.7857142686843872
213,2.6388843059539795,0.8571428656578064
214,2.633960247039795,0.9285714030265808
215,2.6297547817230225,0.9285714030265808
216,2.626901388168335,0.9285714030265808
217,2.622580051422119,0.9285714030265808
218,2.619480609893799,1.0
219,2.6172518730163574,1.0
220,2.6123974323272705,1.0
221,2.6096537113189697,1.0
222,2.605802297592163,1.0
223,2.6032185554504395,1.0
224,2.5995357036590576,1.0
225,2.597395181655884,1.0
226,2.5936999320983887,1.0
227,2.590721368789673,1.0
228,2.5888960361480713,1.0
229,2.5852463245391846,1.0
230,2.5834498405456543,1.0
231,2.580936908721924,1.0
232,2.5793957710266113,1.0
233,2.575178861618042,1.0
234,2.5733089447021484,1.0
235,2.569425344467163,1.0
236,2.568247079849243,1.0
237,2.5657525062561035,1.0
238,2.5633702278137207,1.0
239,2.56013560295105,1.0
240,2.558403730392456,1.0
241,2.55523681640625,1.0
242,2.551680326461792,1.0
243,2.5490190982818604,1.0
244,2.546956777572632,1.0
245,2.543626070022583,1.0
246,2.5412838459014893,1.0
247,2.5390169620513916,1.0
248,2.5364463329315186,1.0
249,2.5342564582824707,1.0
250,2.5301434993743896,1.0
251,2.528019428253174,1.0
252,2.5253727436065674,1.0
253,2.5223827362060547,1.0
254,2.5197389125823975,1.0
255,2.5175623893737793,1.0
256,2.5150387287139893,1.0
257,2.5127086639404297,1.0
258,2.5090553760528564,1.0
259,2.5066256523132324,1.0
260,2.505025863647461,1.0
261,2.501049757003784,1.0
262,2.4989306926727295,1.0
263,2.4973061084747314,1.0
264,2.4950082302093506,1.0
265,2.491422414779663,1.0
266,2.4917681217193604,1.0
267,2.487671375274658,1.0
268,2.485536813735962,1.0
269,2.482570171356201,1.0
270,2.4823131561279297,1.0
271,2.4802191257476807,1.0
272,2.479192018508911,1.0
273,2.4770305156707764,1.0
274,2.472642183303833,1.0
275,2.46873140335083,1.0
276,2.4658520221710205,1.0
277,2.4638774394989014,1.0
278,2.4606502056121826,1.0
279,2.4604990482330322,1.0
280,2.4572386741638184,1.0
281,2.454721450805664,1.0
282,2.4528942108154297,1.0
283,2.44932222366333,1.0
284,2.446033000946045,1.0
285,2.444535970687866,1.0
286,2.44158673286438,1.0
287,2.438352108001709,1.0
288,2.436732769012451,1.0
289,2.4338269233703613,1.0
290,2.4313769340515137,1.0
291,2.4302921295166016,1.0
292,2.427844762802124,1.0
293,2.4253506660461426,1.0
294,2.4229915142059326,1.0
295,2.419952154159546,1.0
296,2.4177820682525635,1.0
297,2.415811061859131,1.0
298,2.414269208908081,1.0
299,2.4115397930145264,1.0
300,2.409228563308716,1.0
301,2.4067249298095703,1.0
302,2.4057114124298096,1.0
303,2.402822494506836,1.0
304,2.4012184143066406,1.0
305,2.398491144180298,1.0
306,2.396317720413208,1.0
307,2.3942978382110596,1.0
308,2.392648935317993,1.0
309,2.3916587829589844,1.0
310,2.38991379737854,1.0
311,2.3859174251556396,1.0
312,2.383662462234497,1.0
313,2.38335919380188,1.0
314,2.3809971809387207,1.0
315,2.3790206909179688,1.0
316,2.3765389919281006,1.0
317,2.374079942703247,1.0
318,2.3717076778411865,1.0
319,2.3709232807159424,1.0
320,2.367258071899414,1.0
321,2.3656318187713623,1.0
322,2.3642494678497314,1.0
323,2.3627967834472656,1.0
324,2.360093355178833,1.0
325,2.3577170372009277,1.0
326,2.3568148612976074,1.0
327,2.3551576137542725,1.0
328,2.3522839546203613,1.0
329,2.3508687019348145,1.0
330,2.3488612174987793,1.0
331,2.347287654876709,1.0
332,2.3455402851104736,1.0
333,2.343660593032837,1.0
334,2.34162974357605,1.0
335,2.340233325958252,1.0
336,2.3377881050109863,1.0
337,2.3366715908050537,1.0
338,2.3355748653411865,1.0
339,2.333277463912964,1.0
340,2.3312954902648926,1.0
341,2.32938551902771,1.0
342,2.3271422386169434,1.0
343,2.3257620334625244,1.0
344,2.3237645626068115,1.0
345,2.3228213787078857,1.0
346,2.321068286895752,1.0
347,2.3187203407287598,1.0
348,2.316981077194214,1.0
349,2.3151144981384277,1.0
350,2.3135359287261963,1.0
351,2.311574935913086,1.0
352,2.309650182723999,1.0
353,2.3082995414733887,1.0
354,2.3069169521331787,1.0
355,2.306030750274658,1.0
356,2.3039188385009766,1.0
357,2.3027994632720947,1.0
358,2.3013100624084473,1.0
359,2.2989346981048584,1.0
360,2.2972805500030518,1.0
361,2.2963883876800537,1.0
362,2.29406476020813,1.0
363,2.2924091815948486,1.0
364,2.2910969257354736,1.0
365,2.2897045612335205,1.0
366,2.288283109664917,1.0
367,2.286579132080078,1.0
368,2.285912275314331,1.0
369,2.2837016582489014,1.0
370,2.2823870182037354,1.0
371,2.280526638031006,1.0
372,2.2787892818450928,1.0
373,2.27709698677063,1.0
374,2.2758193016052246,1.0
375,2.274488925933838,1.0
376,2.273207187652588,1.0
377,2.2725861072540283,1.0
378,2.270841360092163,1.0
379,2.268699884414673,1.0
380,2.268211841583252,1.0
381,2.266263484954834,1.0
382,2.2649598121643066,1.0
383,2.2627968788146973,1.0
384,2.26347017288208,1.0
385,2.26405930519104,1.0
386,2.260270357131958,1.0
387,2.2585055828094482,1.0
388,2.2568368911743164,1.0
389,2.2549166679382324,1.0
390,2.2536911964416504,1.0
391,2.2526257038116455,1.0
392,2.2517001628875732,1.0
393,2.249939203262329,1.0
394,2.2484374046325684,1.0
395,2.247232675552368,1.0
396,2.2459423542022705,1.0
397,2.2445759773254395,1.0
398,2.2436716556549072,1.0
399,2.2422404289245605,1.0
400,2.241109609603882,1.0
401,2.239966869354248,1.0
402,2.240891218185425,1.0
403,2.238389253616333,1.0
404,2.236898899078369,1.0
405,2.235044002532959,1.0
406,2.2331607341766357,1.0
407,2.2318639755249023,1.0
408,2.2312979698181152,1.0
409,2.229863405227661,1.0
410,2.228175401687622,1.0
411,2.226952075958252,1.0
412,2.225698232650757,1.0
413,2.2248294353485107,1.0
414,2.223479986190796,1.0
415,2.2225663661956787,1.0
416,2.2210495471954346,1.0
417,2.220221519470215,1.0
418,2.219163656234741,1.0
419,2.2177789211273193,1.0
420,2.217804431915283,1.0
421,2.215613603591919,1.0
422,2.21429443359375,1.0
423,2.2128031253814697,1.0
424,2.211683511734009,1.0
425,2.2112886905670166,1.0
426,2.210221767425537,1.0
427,2.208617925643921,1.0
428,2.20747709274292,1.0
429,2.2061893939971924,1.0
430,2.205148935317993,1.0
431,2.203707218170166,1.0
432,2.202904462814331,1.0
433,2.2017464637756348,1.0
434,2.2006380558013916,1.0
435,2.199679136276245,1.0
436,2.199260711669922,1.0
437,2.1974902153015137,1.0
438,2.197596311569214,1.0
439,2.196638345718384,1.0
440,2.1956517696380615,1.0
441,2.1943552494049072,1.0
442,2.193342447280884,1.0
443,2.192073345184326,1.0
444,2.1904475688934326,1.0
445,2.1894371509552,1.0
446,2.1881513595581055,1.0
447,2.187335729598999,1.0
448,2.186509370803833,1.0
449,2.1851084232330322,1.0
450,2.1840813159942627,1.0
451,2.1829071044921875,1.0
452,2.182116746902466,1.0
453,2.181152105331421,1.0
454,2.1800854206085205,1.0
455,2.1792807579040527,1.0
456,2.1780412197113037,1.0
457,2.177586317062378,1.0
458,2.1766674518585205,1.0
459,2.1755728721618652,1.0
460,2.1745736598968506,1.0
461,2.1736223697662354,1.0
462,2.17234468460083,1.0
463,2.1713902950286865,1.0
464,2.170353412628174,1.0
465,2.1693437099456787,1.0
466,2.1687276363372803,1.0
467,2.1681532859802246,1.0
468,2.1670849323272705,1.0
469,2.166195869445801,1.0
470,2.165872097015381,1.0
471,2.1661460399627686,1.0
472,2.1640520095825195,1.0
473,2.163959264755249,1.0
474,2.162637948989868,1.0
475,2.1614089012145996,1.0
476,2.160104274749756,1.0
477,2.1587445735931396,1.0
478,2.158010721206665,1.0
479,2.1566195487976074,1.0
480,2.156140089035034,1.0
481,2.1551992893218994,1.0
482,2.154097318649292,1.0
483,2.15305757522583,1.0
484,2.1526596546173096,1.0
485,2.1519525051116943,1.0
486,2.1509974002838135,1.0
487,2.1503384113311768,1.0
488,2.149027109146118,1.0
489,2.1480295658111572,1.0
490,2.1470017433166504,1.0
491,2.1461265087127686,1.0
492,2.145456314086914,1.0
493,2.1447951793670654,1.0
494,2.1437911987304688,1.0
495,2.1428563594818115,1.0
496,2.1421399116516113,1.0
497,2.1412501335144043,1.0
498,2.140280246734619,1.0
499,2.139681100845337,1.0
